filename,act_type,sent_count,age_months
AS.cha,interview,217,103
AS.cha,TD,217,103
TD.cha,cross,484,162
TD.cha,interview,484,162
TD.cha,TD,484,162
TS.cha,cross,288,114
TS.cha,interview,288,114
TS.cha,TD,288,114
BS.cha,cross,141,130
BS.cha,interview,141,130
BS.cha,TD,141,130
BE.cha,cross,386,117
BE.cha,interview,386,117
BE.cha,TD,386,117
CT.cha,cross,204,171
CT.cha,interview,204,171
CT.cha,TD,204,171
ML.cha,cross,371,121
ML.cha,interview,371,121
ML.cha,TD,371,121
MN.cha,cross,178,128
MN.cha,interview,178,128
MN.cha,TD,178,128
CR.cha,cross,366,158
CR.cha,interview,366,158
CR.cha,TD,366,158
AM.cha,cross,418,153
AM.cha,interview,418,153
AM.cha,TD,418,153
NT.cha,cross,166,146
NT.cha,interview,166,146
NT.cha,TD,166,146
WA.cha,cross,205,123
WA.cha,interview,205,123
WA.cha,TD,205,123
DF.cha,cross,404,135
DF.cha,interview,404,135
DF.cha,TD,404,135
DS.cha,cross,140,108
DS.cha,interview,140,108
DS.cha,TD,140,108
EW.cha,cross,138,122
EW.cha,interview,138,122
EW.cha,TD,138,122
JJ.cha,cross,186,148
JJ.cha,interview,186,148
JJ.cha,TD,186,148
TSYL.cha,cross,176,183
TSYL.cha,interview,176,183
TSYL.cha,TD,176,183
IR.cha,cross,349,142
IR.cha,interview,349,142
IR.cha,TD,349,142
9025.cha,cross,684,109
9025.cha,interview,684,109
9025.cha,TD,684,109
9031.cha,cross,625,112
9031.cha,interview,625,112
9031.cha,TD,625,112
9019.cha,cross,607,109
9019.cha,interview,607,109
9019.cha,TD,607,109
9018.cha,cross,703,113
9018.cha,interview,703,113
9018.cha,TD,703,113
9030.cha,cross,845,109
9030.cha,interview,845,109
9030.cha,TD,845,109
9024.cha,cross,729,112
9024.cha,interview,729,112
9024.cha,TD,729,112
9032.cha,cross,972,109
9032.cha,interview,972,109
9032.cha,TD,972,109
9026.cha,cross,954,117
9026.cha,interview,954,117
9026.cha,TD,954,117
9027.cha,cross,542,108
9027.cha,interview,542,108
9027.cha,TD,542,108
9033.cha,cross,542,117
9033.cha,interview,542,117
9033.cha,TD,542,117
9037.cha,cross,627,108
9037.cha,interview,627,108
9037.cha,TD,627,108
9023.cha,cross,854,109
9023.cha,interview,854,109
9023.cha,TD,854,109
9022.cha,cross,1294,112
9022.cha,interview,1294,112
9022.cha,TD,1294,112
9036.cha,cross,633,112
9036.cha,interview,633,112
9036.cha,TD,633,112
9008.cha,cross,869,118
9008.cha,interview,869,118
9008.cha,TD,869,118
9020.cha,cross,663,117
9020.cha,interview,663,117
9020.cha,TD,663,117
9034.cha,cross,579,108
9034.cha,interview,579,108
9034.cha,TD,579,108
9035.cha,cross,681,109
9035.cha,interview,681,109
9035.cha,TD,681,109
9021.cha,cross,612,109
9021.cha,interview,612,109
9021.cha,TD,612,109
9009.cha,cross,986,111
9009.cha,interview,986,111
9009.cha,TD,986,111
9044.cha,cross,734,116
9044.cha,interview,734,116
9044.cha,TD,734,116
9040.cha,cross,738,109
9040.cha,interview,738,109
9040.cha,TD,738,109
9041.cha,cross,698,109
9041.cha,interview,698,109
9041.cha,TD,698,109
9043.cha,cross,683,112
9043.cha,interview,683,112
9043.cha,TD,683,112
9042.cha,cross,655,115
9042.cha,interview,655,115
9042.cha,TD,655,115
9004.cha,cross,755,115
9004.cha,interview,755,115
9004.cha,TD,755,115
9038.cha,cross,784,113
9038.cha,interview,784,113
9038.cha,TD,784,113
9039.cha,cross,1021,116
9039.cha,interview,1021,116
9039.cha,TD,1021,116
9011.cha,cross,647,112
9011.cha,interview,647,112
9011.cha,TD,647,112
9005.cha,cross,1197,118
9005.cha,interview,1197,118
9005.cha,TD,1197,118
9013.cha,cross,696,111
9013.cha,interview,696,111
9013.cha,TD,696,111
9007.cha,cross,1052,111
9007.cha,interview,1052,111
9007.cha,TD,1052,111
9006.cha,cross,891,115
9006.cha,interview,891,115
9006.cha,TD,891,115
9012.cha,cross,861,116
9012.cha,interview,861,116
9012.cha,TD,861,116
9016.cha,cross,1053,110
9016.cha,interview,1053,110
9016.cha,TD,1053,110
9002.cha,cross,937,113
9002.cha,interview,937,113
9002.cha,TD,937,113
9003.cha,cross,700,111
9003.cha,interview,700,111
9003.cha,TD,700,111
9017.cha,cross,693,110
9017.cha,interview,693,110
9017.cha,TD,693,110
9029.cha,cross,696,109
9029.cha,interview,696,109
9029.cha,TD,696,109
9015.cha,cross,812,109
9015.cha,interview,812,109
9015.cha,TD,812,109
9014.cha,cross,983,108
9014.cha,interview,983,108
9014.cha,TD,983,108
9028.cha,cross,902,114
9028.cha,interview,902,114
9028.cha,TD,902,114
8048.cha,cross,692,98
8048.cha,interview,692,98
8048.cha,TD,692,98
8049.cha,cross,783,104
8049.cha,interview,783,104
8049.cha,TD,783,104
8012.cha,cross,875,107
8012.cha,interview,875,107
8012.cha,TD,875,107
8006.cha,cross,888,102
8006.cha,interview,888,102
8006.cha,TD,888,102
8007.cha,cross,1215,96
8007.cha,interview,1215,96
8007.cha,TD,1215,96
8013.cha,cross,1059,103
8013.cha,interview,1059,103
8013.cha,TD,1059,103
8039.cha,cross,585,106
8039.cha,interview,585,106
8039.cha,TD,585,106
8005.cha,cross,1082,99
8005.cha,interview,1082,99
8005.cha,TD,1082,99
8011.cha,cross,867,96
8011.cha,interview,867,96
8011.cha,TD,867,96
8010.cha,cross,1005,100
8010.cha,interview,1005,100
8010.cha,TD,1005,100
8004.cha,cross,1102,104
8004.cha,interview,1102,104
8004.cha,TD,1102,104
8038.cha,cross,730,101
8038.cha,interview,730,101
8038.cha,TD,730,101
8014.cha,cross,1034,102
8014.cha,interview,1034,102
8014.cha,TD,1034,102
8028.cha,cross,843,97
8028.cha,interview,843,97
8028.cha,TD,843,97
8029.cha,cross,764,100
8029.cha,interview,764,100
8029.cha,TD,764,100
8015.cha,cross,932,101
8015.cha,interview,932,101
8015.cha,TD,932,101
8001.cha,cross,544,96
8001.cha,interview,544,96
8001.cha,TD,544,96
8017.cha,cross,638,98
8017.cha,interview,638,98
8017.cha,TD,638,98
8003.cha,cross,809,106
8003.cha,interview,809,106
8003.cha,TD,809,106
8002.cha,cross,847,98
8002.cha,interview,847,98
8002.cha,TD,847,98
8016.cha,cross,810,105
8016.cha,interview,810,105
8016.cha,TD,810,105
8033.cha,cross,555,99
8033.cha,interview,555,99
8033.cha,TD,555,99
8027.cha,cross,641,105
8027.cha,interview,641,105
8027.cha,TD,641,105
8026.cha,cross,916,100
8026.cha,interview,916,100
8026.cha,TD,916,100
8032.cha,cross,706,98
8032.cha,interview,706,98
8032.cha,TD,706,98
8018.cha,cross,1044,104
8018.cha,interview,1044,104
8018.cha,TD,1044,104
8024.cha,cross,983,101
8024.cha,interview,983,101
8024.cha,TD,983,101
8030.cha,cross,812,102
8030.cha,interview,812,102
8030.cha,TD,812,102
8031.cha,cross,1002,102
8031.cha,interview,1002,102
8031.cha,TD,1002,102
8025.cha,cross,743,100
8025.cha,interview,743,100
8025.cha,TD,743,100
8019.cha,cross,905,96
8019.cha,interview,905,96
8019.cha,TD,905,96
8021.cha,cross,1086,104
8021.cha,interview,1086,104
8021.cha,TD,1086,104
8035.cha,cross,1107,105
8035.cha,interview,1107,105
8035.cha,TD,1107,105
8009.cha,cross,1415,101
8009.cha,interview,1415,101
8009.cha,TD,1415,101
8008.cha,cross,920,105
8008.cha,interview,920,105
8008.cha,TD,920,105
8034.cha,cross,751,97
8034.cha,interview,751,97
8034.cha,TD,751,97
8020.cha,cross,980,107
8020.cha,interview,980,107
8020.cha,TD,980,107
8036.cha,cross,790,103
8036.cha,interview,790,103
8036.cha,TD,790,103
8022.cha,cross,760,97
8022.cha,interview,760,97
8022.cha,TD,760,97
8023.cha,cross,715,102
8023.cha,interview,715,102
8023.cha,TD,715,102
8037.cha,cross,432,107
8037.cha,interview,432,107
8037.cha,TD,432,107
8050.cha,cross,772,103
8050.cha,interview,772,103
8050.cha,TD,772,103
8044.cha,cross,819,98
8044.cha,interview,819,98
8044.cha,TD,819,98
8045.cha,cross,911,101
8045.cha,interview,911,101
8045.cha,TD,911,101
8051.cha,cross,1558,99
8051.cha,interview,1558,99
8051.cha,TD,1558,99
8047.cha,cross,1066,99
8047.cha,interview,1066,99
8047.cha,TD,1066,99
8053.cha,cross,567,104
8053.cha,interview,567,104
8053.cha,TD,567,104
8052.cha,cross,616,97
8052.cha,interview,616,97
8052.cha,TD,616,97
8046.cha,cross,863,102
8046.cha,interview,863,102
8046.cha,TD,863,102
8042.cha,cross,352,97
8042.cha,interview,352,97
8042.cha,TD,352,97
8056.cha,cross,708,106
8056.cha,interview,708,106
8056.cha,TD,708,106
8057.cha,cross,710,99
8057.cha,interview,710,99
8057.cha,TD,710,99
8043.cha,cross,649,100
8043.cha,interview,649,100
8043.cha,TD,649,100
8055.cha,cross,776,103
8055.cha,interview,776,103
8055.cha,TD,776,103
8041.cha,cross,597,104
8041.cha,interview,597,104
8041.cha,TD,597,104
8040.cha,cross,562,104
8040.cha,interview,562,104
8040.cha,TD,562,104
8054.cha,cross,616,103
8054.cha,interview,616,103
8054.cha,TD,616,103
5025.cha,cross,549,115
5025.cha,interview,549,115
5025.cha,TD,549,115
