filename,act_type,sent_count,age_months
todmt1.cha,long,882,48
todmt1.cha,meal,882,48
todmt1.cha,TD,882,48
davmt1.cha,long,631,48
davmt1.cha,meal,631,48
davmt1.cha,TD,631,48
jenmt1.cha,long,231,51
jenmt1.cha,meal,231,51
jenmt1.cha,TD,231,51
jertp1.cha,long,311,48
jertp1.cha,toyplay,311,48
jertp1.cha,TD,311,48
anntp1.cha,long,352,50
anntp1.cha,toyplay,352,50
anntp1.cha,TD,352,50
tertp1.cha,long,303,51
tertp1.cha,toyplay,303,51
tertp1.cha,TD,303,51
sustp1.cha,long,254,49
sustp1.cha,toyplay,254,49
sustp1.cha,TD,254,49
meltp1.cha,long,208,48
meltp1.cha,toyplay,208,48
meltp1.cha,TD,208,48
mortp1.cha,long,107,59
mortp1.cha,toyplay,107,59
mortp1.cha,TD,107,59
arltp1.cha,long,115,59
arltp1.cha,toyplay,115,59
arltp1.cha,TD,115,59
montp1.cha,long,144,49
montp1.cha,toyplay,144,49
montp1.cha,TD,144,49
todtp1.cha,long,545,48
todtp1.cha,toyplay,545,48
todtp1.cha,TD,545,48
miatp1.cha,long,270,48
miatp1.cha,toyplay,270,48
miatp1.cha,TD,270,48
davtp1.cha,long,328,48
davtp1.cha,toyplay,328,48
davtp1.cha,TD,328,48
jentp1.cha,long,394,50
jentp1.cha,toyplay,394,50
jentp1.cha,TD,394,50
rostp1.cha,long,182,48
rostp1.cha,toyplay,182,48
rostp1.cha,TD,182,48
bobtp1.cha,long,302,51
bobtp1.cha,toyplay,302,51
bobtp1.cha,TD,302,51
contp1.cha,long,417,51
contp1.cha,toyplay,417,51
contp1.cha,TD,417,51
joytp1.cha,long,270,48
joytp1.cha,toyplay,270,48
joytp1.cha,TD,270,48
tomtp1.cha,long,291,51
tomtp1.cha,toyplay,291,51
tomtp1.cha,TD,291,51
martp1.cha,long,135,49
martp1.cha,toyplay,135,49
martp1.cha,TD,135,49
anatp1.cha,long,545,50
anatp1.cha,toyplay,545,50
anatp1.cha,TD,545,50
jeatp1.cha,long,165,48
jeatp1.cha,toyplay,165,48
jeatp1.cha,TD,165,48
tritp1.cha,long,478,48
tritp1.cha,toyplay,478,48
tritp1.cha,TD,478,48
megtp1.cha,long,762,48
megtp1.cha,toyplay,762,48
megtp1.cha,TD,762,48
castp1.cha,long,261,49
castp1.cha,toyplay,261,49
castp1.cha,TD,261,49
admtp1.cha,long,206,49
admtp1.cha,toyplay,206,49
admtp1.cha,TD,206,49
nedtp1.cha,long,262,59
nedtp1.cha,toyplay,262,59
nedtp1.cha,TD,262,59
riltp1.cha,long,203,48
riltp1.cha,toyplay,203,48
riltp1.cha,TD,203,48
roctp1.cha,long,811,52
roctp1.cha,toyplay,811,52
roctp1.cha,TD,811,52
jenbr1.cha,long,295,51
jenbr1.cha,book,295,51
jenbr1.cha,TD,295,51
davbr1.cha,long,276,48
davbr1.cha,book,276,48
davbr1.cha,TD,276,48
miabr1.cha,long,195,48
miabr1.cha,book,195,48
miabr1.cha,TD,195,48
todbr1.cha,long,232,48
todbr1.cha,book,232,48
todbr1.cha,TD,232,48
monbr1.cha,long,192,49
monbr1.cha,book,192,49
monbr1.cha,TD,192,49
susbr1.cha,long,145,49
susbr1.cha,book,145,49
susbr1.cha,TD,145,49
tambr1.cha,long,321,48
tambr1.cha,book,321,48
tambr1.cha,TD,321,48
terbr1.cha,long,288,51
terbr1.cha,book,288,51
terbr1.cha,TD,288,51
melbr1.cha,long,299,48
melbr1.cha,book,299,48
melbr1.cha,TD,299,48
sopbr1.cha,long,64,48
sopbr1.cha,book,64,48
sopbr1.cha,TD,64,48
arlbr1.cha,long,138,59
arlbr1.cha,book,138,59
arlbr1.cha,TD,138,59
morbr1.cha,long,161,59
morbr1.cha,book,161,59
morbr1.cha,TD,161,59
annbr1.cha,long,304,48
annbr1.cha,book,304,48
annbr1.cha,TD,304,48
jambr1.cha,long,246,48
jambr1.cha,book,246,48
jambr1.cha,TD,246,48
jerbr1.cha,long,202,48
jerbr1.cha,book,202,48
jerbr1.cha,TD,202,48
tribr1.cha,long,346,48
tribr1.cha,book,346,48
tribr1.cha,TD,346,48
casbr1.cha,long,122,49
casbr1.cha,book,122,49
casbr1.cha,TD,122,49
megbr1.cha,long,457,48
megbr1.cha,book,457,48
megbr1.cha,TD,457,48
nedbr1.cha,long,310,59
nedbr1.cha,book,310,59
nedbr1.cha,TD,310,59
admbr1.cha,long,181,49
admbr1.cha,book,181,49
admbr1.cha,TD,181,49
rocbr1.cha,long,610,48
rocbr1.cha,book,610,48
rocbr1.cha,TD,610,48
joebr1.cha,long,120,51
joebr1.cha,book,120,51
joebr1.cha,TD,120,51
rilbr1.cha,long,281,48
rilbr1.cha,book,281,48
rilbr1.cha,TD,281,48
jeabr1.cha,long,179,48
jeabr1.cha,book,179,48
jeabr1.cha,TD,179,48
tombr1.cha,long,376,50
tombr1.cha,book,376,50
tombr1.cha,TD,376,50
anabr1.cha,long,695,50
anabr1.cha,book,695,50
anabr1.cha,TD,695,50
marbr1.cha,long,165,49
marbr1.cha,book,165,49
marbr1.cha,TD,165,49
brnbr1.cha,long,68,50
brnbr1.cha,book,68,50
brnbr1.cha,TD,68,50
joybr1.cha,long,156,48
joybr1.cha,book,156,48
joybr1.cha,TD,156,48
conbr1.cha,long,195,51
conbr1.cha,book,195,51
conbr1.cha,TD,195,51
bobbr1.cha,long,199,51
bobbr1.cha,book,199,51
bobbr1.cha,TD,199,51
rosbr1.cha,long,394,48
rosbr1.cha,book,394,48
rosbr1.cha,TD,394,48
jamer1.cha,long,14,48
jamer1.cha,narrative,14,48
jamer1.cha,TD,14,48
anner1.cha,long,31,50
anner1.cha,narrative,31,50
anner1.cha,TD,31,50
jerer1.cha,long,59,48
jerer1.cha,narrative,59,48
jerer1.cha,TD,59,48
soper1.cha,long,20,48
soper1.cha,narrative,20,48
soper1.cha,TD,20,48
morer1.cha,long,20,59
morer1.cha,narrative,20,59
morer1.cha,TD,20,59
arler1.cha,long,43,59
arler1.cha,narrative,43,59
arler1.cha,TD,43,59
tamer1.cha,long,60,48
tamer1.cha,narrative,60,48
tamer1.cha,TD,60,48
terer1.cha,long,22,51
terer1.cha,narrative,22,51
terer1.cha,TD,22,51
meler1.cha,long,72,48
meler1.cha,narrative,72,48
meler1.cha,TD,72,48
guyer1.cha,long,33,59
guyer1.cha,narrative,33,59
guyer1.cha,TD,33,59
miaer1.cha,long,59,48
miaer1.cha,narrative,59,48
miaer1.cha,TD,59,48
toder1.cha,long,55,48
toder1.cha,narrative,55,48
toder1.cha,TD,55,48
moner1.cha,long,47,49
moner1.cha,narrative,47,49
moner1.cha,TD,47,49
jener1.cha,long,125,51
jener1.cha,narrative,125,51
jener1.cha,TD,125,51
daver1.cha,long,128,48
daver1.cha,narrative,128,48
daver1.cha,TD,128,48
jeber2.cha,long,42,56
jeber2.cha,narrative,42,56
jeber2.cha,TD,42,56
coner1.cha,long,14,51
coner1.cha,narrative,14,51
coner1.cha,TD,14,51
joyer1.cha,long,59,48
joyer1.cha,narrative,59,48
joyer1.cha,TD,59,48
roser1.cha,long,55,59
roser1.cha,narrative,55,59
roser1.cha,TD,55,59
bober1.cha,long,23,51
bober1.cha,narrative,23,51
bober1.cha,TD,23,51
anaer1.cha,long,35,50
anaer1.cha,narrative,35,50
anaer1.cha,TD,35,50
marer1.cha,long,106,49
marer1.cha,narrative,106,49
marer1.cha,TD,106,49
brner1.cha,long,54,50
brner1.cha,narrative,54,50
brner1.cha,TD,54,50
alier1.cha,long,44,56
alier1.cha,narrative,44,56
alier1.cha,TD,44,56
tomer1.cha,long,31,50
tomer1.cha,narrative,31,50
tomer1.cha,TD,31,50
jeaer1.cha,long,35,48
jeaer1.cha,narrative,35,48
jeaer1.cha,TD,35,48
neder1.cha,long,35,59
neder1.cha,narrative,35,59
neder1.cha,TD,35,59
admer1.cha,long,76,49
admer1.cha,narrative,76,49
admer1.cha,TD,76,49
joeer1.cha,long,32,51
joeer1.cha,narrative,32,51
joeer1.cha,TD,32,51
rocer1.cha,long,90,52
rocer1.cha,narrative,90,52
rocer1.cha,TD,90,52
riler1.cha,long,80,48
riler1.cha,narrative,80,48
riler1.cha,TD,80,48
trier1.cha,long,34,48
trier1.cha,narrative,34,48
trier1.cha,TD,34,48
caser1.cha,long,80,49
caser1.cha,narrative,80,49
caser1.cha,TD,80,49
meger1.cha,long,76,48
meger1.cha,narrative,76,48
meger1.cha,TD,76,48
bramt3.cha,long,371,59
bramt3.cha,meal,371,59
bramt3.cha,TD,371,59
bratp3.cha,long,298,59
bratp3.cha,toyplay,298,59
bratp3.cha,TD,298,59
jestp2.cha,long,196,52
jestp2.cha,toyplay,196,52
jestp2.cha,TD,196,52
karbr2.cha,long,459,53
karbr2.cha,book,459,53
karbr2.cha,TD,459,53
braet3.cha,long,255,59
braet3.cha,toyplay,255,59
braet3.cha,TD,255,59
braer3.cha,long,21,59
braer3.cha,narrative,21,59
braer3.cha,TD,21,59
geomt2.cha,long,156,57
geomt2.cha,meal,156,57
geomt2.cha,TD,156,57
rosmt2.cha,long,700,57
rosmt2.cha,meal,700,57
rosmt2.cha,TD,700,57
conmt2.cha,long,278,49
conmt2.cha,meal,278,49
conmt2.cha,TD,278,49
vicmt2.cha,long,659,57
vicmt2.cha,meal,659,57
vicmt2.cha,TD,659,57
brtmt2.cha,long,160,55
brtmt2.cha,meal,160,55
brtmt2.cha,TD,160,55
seamt2.cha,long,305,54
seamt2.cha,meal,305,54
seamt2.cha,TD,305,54
sarmt2.cha,long,198,57
sarmt2.cha,meal,198,57
sarmt2.cha,TD,198,57
anamt2.cha,long,365,59
anamt2.cha,meal,365,59
anamt2.cha,TD,365,59
brnmt2.cha,long,601,58
brnmt2.cha,meal,601,58
brnmt2.cha,TD,601,58
chamt2.cha,long,366,57
chamt2.cha,meal,366,57
chamt2.cha,TD,366,57
petmt2.cha,long,808,55
petmt2.cha,meal,808,55
petmt2.cha,TD,808,55
tommt2.cha,long,642,59
tommt2.cha,meal,642,59
tommt2.cha,TD,642,59
karmt2.cha,long,359,53
karmt2.cha,meal,359,53
karmt2.cha,TD,359,53
admmt2.cha,long,600,59
admmt2.cha,meal,600,59
admmt2.cha,TD,600,59
joemt2.cha,long,284,49
joemt2.cha,meal,284,49
joemt2.cha,TD,284,49
trimt2.cha,long,151,59
trimt2.cha,meal,151,59
trimt2.cha,TD,151,59
kurmt2.cha,long,402,57
kurmt2.cha,meal,402,57
kurmt2.cha,TD,402,57
megmt2.cha,long,644,49
megmt2.cha,meal,644,49
megmt2.cha,TD,644,49
casmt2.cha,long,236,54
casmt2.cha,meal,236,54
casmt2.cha,TD,236,54
stnmt2.cha,long,569,54
stnmt2.cha,meal,569,54
stnmt2.cha,TD,569,54
inamt2.cha,long,699,54
inamt2.cha,meal,699,54
inamt2.cha,TD,699,54
annmt2.cha,long,268,50
annmt2.cha,meal,268,50
annmt2.cha,TD,268,50
jammt2.cha,long,214,57
jammt2.cha,meal,214,57
jammt2.cha,TD,214,57
susmt2.cha,long,189,57
susmt2.cha,meal,189,57
susmt2.cha,TD,189,57
ethmt2.cha,long,366,56
ethmt2.cha,meal,366,56
ethmt2.cha,TD,366,56
aimmt2.cha,long,166,55
aimmt2.cha,meal,166,55
aimmt2.cha,TD,166,55
jacmt2.cha,long,204,55
jacmt2.cha,meal,204,55
jacmt2.cha,TD,204,55
melmt2.cha,long,472,56
melmt2.cha,meal,472,56
melmt2.cha,TD,472,56
todmt2.cha,long,202,56
todmt2.cha,meal,202,56
todmt2.cha,TD,202,56
allmt2.cha,long,275,51
allmt2.cha,meal,275,51
allmt2.cha,TD,275,51
maymt2.cha,long,495,58
maymt2.cha,meal,495,58
maymt2.cha,TD,495,58
kevmt2.cha,long,273,57
kevmt2.cha,meal,273,57
kevmt2.cha,TD,273,57
davmt2.cha,long,404,57
davmt2.cha,meal,404,57
davmt2.cha,TD,404,57
jebmt2.cha,long,277,56
jebmt2.cha,meal,277,56
jebmt2.cha,TD,277,56
clamt2.cha,long,136,57
clamt2.cha,meal,136,57
clamt2.cha,TD,136,57
rastp2.cha,long,418,57
rastp2.cha,toyplay,418,57
rastp2.cha,TD,418,57
inatp2.cha,long,251,54
inatp2.cha,toyplay,251,54
inatp2.cha,TD,251,54
jertp2.cha,long,270,59
jertp2.cha,toyplay,270,59
jertp2.cha,TD,270,59
jamtp2.cha,long,183,57
jamtp2.cha,toyplay,183,57
jamtp2.cha,TD,183,57
anntp2.cha,long,275,50
anntp2.cha,toyplay,275,50
anntp2.cha,TD,275,50
acetp2.cha,long,250,53
acetp2.cha,toyplay,250,53
acetp2.cha,TD,250,53
aprtp2.cha,long,192,55
aprtp2.cha,toyplay,192,55
aprtp2.cha,TD,192,55
sustp2.cha,long,250,57
sustp2.cha,toyplay,250,57
sustp2.cha,TD,250,57
ethtp2.cha,long,312,56
ethtp2.cha,toyplay,312,56
ethtp2.cha,TD,312,56
jactp2.cha,long,206,55
jactp2.cha,toyplay,206,55
jactp2.cha,TD,206,55
aimtp2.cha,long,77,55
aimtp2.cha,toyplay,77,55
aimtp2.cha,TD,77,55
meltp2.cha,long,194,56
meltp2.cha,toyplay,194,56
meltp2.cha,TD,194,56
emitp2.cha,long,206,51
emitp2.cha,toyplay,206,51
emitp2.cha,TD,206,51
todtp2.cha,long,308,56
todtp2.cha,toyplay,308,56
todtp2.cha,TD,308,56
zantp2.cha,long,249,53
zantp2.cha,toyplay,249,53
zantp2.cha,TD,249,53
alltp2.cha,long,74,50
alltp2.cha,toyplay,74,50
alltp2.cha,TD,74,50
ctrtp2.cha,long,136,55
ctrtp2.cha,toyplay,136,55
ctrtp2.cha,TD,136,55
maytp2.cha,long,246,57
maytp2.cha,toyplay,246,57
maytp2.cha,TD,246,57
kevtp2.cha,long,242,57
kevtp2.cha,toyplay,242,57
kevtp2.cha,TD,242,57
davtp2.cha,long,224,57
davtp2.cha,toyplay,224,57
davtp2.cha,TD,224,57
jebtp2.cha,long,507,56
jebtp2.cha,toyplay,507,56
jebtp2.cha,TD,507,56
clatp2.cha,long,199,57
clatp2.cha,toyplay,199,57
clatp2.cha,TD,199,57
geotp2.cha,long,191,56
geotp2.cha,toyplay,191,56
geotp2.cha,TD,191,56
rostp2.cha,long,285,57
rostp2.cha,toyplay,285,57
rostp2.cha,TD,285,57
contp2.cha,long,308,49
contp2.cha,toyplay,308,49
contp2.cha,TD,308,49
joytp2.cha,long,256,58
joytp2.cha,toyplay,256,58
joytp2.cha,TD,256,58
jestp2.cha,long,196,52
jestp2.cha,toyplay,196,52
jestp2.cha,TD,196,52
victp2.cha,long,424,58
victp2.cha,toyplay,424,58
victp2.cha,TD,424,58
brttp2.cha,long,319,55
brttp2.cha,toyplay,319,55
brttp2.cha,TD,319,55
seatp2.cha,long,276,54
seatp2.cha,toyplay,276,54
seatp2.cha,TD,276,54
sartp2.cha,long,231,57
sartp2.cha,toyplay,231,57
sartp2.cha,TD,231,57
anatp2.cha,long,141,59
anatp2.cha,toyplay,141,59
anatp2.cha,TD,141,59
alitp2.cha,long,251,53
alitp2.cha,toyplay,251,53
alitp2.cha,TD,251,53
brntp2.cha,long,181,58
brntp2.cha,toyplay,181,58
brntp2.cha,TD,181,58
chatp2.cha,long,220,57
chatp2.cha,toyplay,220,57
chatp2.cha,TD,220,57
gretp2.cha,long,65,55
gretp2.cha,toyplay,65,55
gretp2.cha,TD,65,55
pettp2.cha,long,272,55
pettp2.cha,toyplay,272,55
pettp2.cha,TD,272,55
tomtp2.cha,long,362,59
tomtp2.cha,toyplay,362,59
tomtp2.cha,TD,362,59
kartp2.cha,long,268,53
kartp2.cha,toyplay,268,53
kartp2.cha,TD,268,53
giltp2.cha,long,142,53
giltp2.cha,toyplay,142,53
giltp2.cha,TD,142,53
nictp2.cha,long,704,53
nictp2.cha,toyplay,704,53
nictp2.cha,TD,704,53
fratp2.cha,long,333,50
fratp2.cha,toyplay,333,50
fratp2.cha,TD,333,50
shltp2.cha,long,277,55
shltp2.cha,toyplay,277,55
shltp2.cha,TD,277,55
admtp2.cha,long,252,59
admtp2.cha,toyplay,252,59
admtp2.cha,TD,252,59
diatp2.cha,long,129,54
diatp2.cha,toyplay,129,54
diatp2.cha,TD,129,54
pautp2.cha,long,268,54
pautp2.cha,toyplay,268,54
pautp2.cha,TD,268,54
joetp2.cha,long,307,49
joetp2.cha,toyplay,307,49
joetp2.cha,TD,307,49
roctp2.cha,long,246,58
roctp2.cha,toyplay,246,58
roctp2.cha,TD,246,58
tritp2.cha,long,348,59
tritp2.cha,toyplay,348,59
tritp2.cha,TD,348,59
kurtp2.cha,long,211,57
kurtp2.cha,toyplay,211,57
kurtp2.cha,TD,211,57
megtp2.cha,long,435,57
megtp2.cha,toyplay,435,57
megtp2.cha,TD,435,57
stntp2.cha,long,321,54
stntp2.cha,toyplay,321,54
stntp2.cha,TD,321,54
kevbr2.cha,long,253,57
kevbr2.cha,book,253,57
kevbr2.cha,TD,253,57
maybr2.cha,long,810,57
maybr2.cha,book,810,57
maybr2.cha,TD,810,57
ctrbr2.cha,long,207,55
ctrbr2.cha,book,207,55
ctrbr2.cha,TD,207,55
jebbr2.cha,long,252,56
jebbr2.cha,book,252,56
jebbr2.cha,TD,252,56
bribr2.cha,long,273,53
bribr2.cha,book,273,53
bribr2.cha,TD,273,53
davbr2.cha,long,254,57
davbr2.cha,book,254,57
davbr2.cha,TD,254,57
clabr2.cha,long,217,57
clabr2.cha,book,217,57
clabr2.cha,TD,217,57
todbr2.cha,long,264,56
todbr2.cha,book,264,56
todbr2.cha,TD,264,56
emibr2.cha,long,497,51
emibr2.cha,book,497,51
emibr2.cha,TD,497,51
allbr2.cha,long,91,50
allbr2.cha,book,91,50
allbr2.cha,TD,91,50
zanbr2.cha,long,234,53
zanbr2.cha,book,234,53
zanbr2.cha,TD,234,53
susbr2.cha,long,184,57
susbr2.cha,book,184,57
susbr2.cha,TD,184,57
melbr2.cha,long,364,56
melbr2.cha,book,364,56
melbr2.cha,TD,364,56
jacbr2.cha,long,361,55
jacbr2.cha,book,361,55
jacbr2.cha,TD,361,55
aimbr2.cha,long,308,55
aimbr2.cha,book,308,55
aimbr2.cha,TD,308,55
ethbr2.cha,long,393,56
ethbr2.cha,book,393,56
ethbr2.cha,TD,393,56
inabr2.cha,long,249,54
inabr2.cha,book,249,54
inabr2.cha,TD,249,54
rasbr2.cha,long,387,57
rasbr2.cha,book,387,57
rasbr2.cha,TD,387,57
annbr2.cha,long,511,50
annbr2.cha,book,511,50
annbr2.cha,TD,511,50
jambr2.cha,long,475,57
jambr2.cha,book,475,57
jambr2.cha,TD,475,57
jerbr2.cha,long,421,59
jerbr2.cha,book,421,59
jerbr2.cha,TD,421,59
britp2.cha,long,241,53
britp2.cha,book,241,53
britp2.cha,TD,241,53
astbr2.cha,long,44,52
astbr2.cha,book,44,52
astbr2.cha,TD,44,52
acebr2.cha,long,348,53
acebr2.cha,book,348,53
acebr2.cha,TD,348,53
aprbr2.cha,long,484,55
aprbr2.cha,book,484,55
aprbr2.cha,TD,484,55
admbr2.cha,long,302,59
admbr2.cha,book,302,59
admbr2.cha,TD,302,59
rocbr2.cha,long,545,58
rocbr2.cha,book,545,58
rocbr2.cha,TD,545,58
joebr2.cha,long,254,49
joebr2.cha,book,254,49
joebr2.cha,TD,254,49
paubr2.cha,long,136,54
paubr2.cha,book,136,54
paubr2.cha,TD,136,54
diabr2.cha,long,540,54
diabr2.cha,book,540,54
diabr2.cha,TD,540,54
kurbr2.cha,long,271,57
kurbr2.cha,book,271,57
kurbr2.cha,TD,271,57
