filename,act_type,sent_count,age_months
010827.cha,long,182,20
010827.cha,toyplay,182,20
010827.cha,TD,182,20
010528.cha,long,165,17
010528.cha,toyplay,165,17
010528.cha,TD,165,17
010600b.cha,long,1308,18
010600b.cha,toyplay,1308,18
010600b.cha,TD,1308,18
010600a.cha,long,1565,18
010600a.cha,toyplay,1565,18
010600a.cha,TD,1565,18
011000b.cha,long,1104,22
011000b.cha,toyplay,1104,22
011000b.cha,TD,1104,22
010800.cha,long,1509,20
010800.cha,toyplay,1509,20
010800.cha,TD,1509,20
011000a.cha,long,1112,22
011000a.cha,toyplay,1112,22
011000a.cha,TD,1112,22
010700a.cha,long,692,19
010700a.cha,toyplay,692,19
010700a.cha,TD,692,19
010700b.cha,long,1497,19
010700b.cha,toyplay,1497,19
010700b.cha,TD,1497,19
010900c.cha,long,1979,21
010900c.cha,toyplay,1979,21
010900c.cha,TD,1979,21
010900b.cha,long,1241,21
010900b.cha,toyplay,1241,21
010900b.cha,TD,1241,21
010900a.cha,long,1012,21
010900a.cha,toyplay,1012,21
010900a.cha,TD,1012,21
011100a.cha,long,1026,23
011100a.cha,toyplay,1026,23
011100a.cha,TD,1026,23
011100b.cha,long,1427,23
011100b.cha,toyplay,1427,23
011100b.cha,TD,1427,23
010523.cha,long,601,17
010523.cha,toyplay,601,17
010523.cha,TD,601,17
030323.cha,long,532,16
030323.cha,toyplay,532,16
030323.cha,TD,532,16
010411a.cha,long,440,16
010411a.cha,toyplay,440,16
010411a.cha,TD,440,16
010609.cha,long,579,18
010609.cha,toyplay,579,18
010609.cha,TD,579,18
010411b.cha,long,380,16
010411b.cha,toyplay,380,16
010411b.cha,TD,380,16
010425b.cha,long,206,16
010425b.cha,toyplay,206,16
010425b.cha,TD,206,16
030315d.cha,long,401,16
030315d.cha,toyplay,401,16
030315d.cha,TD,401,16
010425a.cha,long,476,16
010425a.cha,toyplay,476,16
010425a.cha,TD,476,16
030017.cha,long,289,13
030017.cha,toyplay,289,13
030017.cha,TD,289,13
011116.cha,long,1801,23
011116.cha,toyplay,1801,23
011116.cha,TD,1801,23
011129.cha,long,1443,23
011129.cha,toyplay,1443,23
011129.cha,TD,1443,23
011124.cha,long,973,23
011124.cha,toyplay,973,23
011124.cha,TD,973,23
011011b.cha,long,554,22
011011b.cha,everyday,554,22
011011b.cha,TD,554,22
010509a.cha,long,402,17
010509a.cha,everyday,402,17
010509a.cha,TD,402,17
011011c.cha,long,833,22
011011c.cha,everyday,833,22
011011c.cha,TD,833,22
011006.cha,long,731,22
011006.cha,everyday,731,22
011006.cha,TD,731,22
010909a.cha,long,560,21
010909a.cha,everyday,560,21
010909a.cha,TD,560,21
011011a.cha,long,568,22
011011a.cha,everyday,568,22
011011a.cha,TD,568,22
010509b.cha,long,360,17
010509b.cha,everyday,360,17
010509b.cha,TD,360,17
011005.cha,long,829,22
011005.cha,everyday,829,22
011005.cha,TD,829,22
010909b.cha,long,633,21
010909b.cha,everyday,633,21
010909b.cha,TD,633,21
011026b.cha,long,908,22
011026b.cha,everyday,908,22
011026b.cha,TD,908,22
010621b.cha,long,453,18
010621b.cha,everyday,453,18
010621b.cha,TD,453,18
010524.cha,long,182,17
010524.cha,everyday,182,17
010524.cha,TD,182,17
011114a.cha,long,442,23
011114a.cha,everyday,442,23
011114a.cha,TD,442,23
011026a.cha,long,617,22
011026a.cha,everyday,617,22
011026a.cha,TD,617,22
011016.cha,long,823,22
011016.cha,everyday,823,22
011016.cha,TD,823,22
010621a.cha,long,567,18
010621a.cha,everyday,567,18
010621a.cha,TD,567,18
011114b.cha,long,410,23
011114b.cha,everyday,410,23
011114b.cha,TD,410,23
010523b.cha,long,431,17
010523b.cha,everyday,431,17
010523b.cha,TD,431,17
011125b.cha,long,480,23
011125b.cha,everyday,480,23
011125b.cha,TD,480,23
010810.cha,long,543,20
010810.cha,everyday,543,20
010810.cha,TD,543,20
010523a.cha,long,406,17
010523a.cha,everyday,406,17
010523a.cha,TD,406,17
011125a.cha,long,517,23
011125a.cha,everyday,517,23
011125a.cha,TD,517,23
010817.cha,long,152,20
010817.cha,everyday,152,20
010817.cha,TD,152,20
010410b.cha,long,337,16
010410b.cha,everyday,337,16
010410b.cha,TD,337,16
010502b.cha,long,437,17
010502b.cha,everyday,437,17
010502b.cha,TD,437,17
010410c.cha,long,244,16
010410c.cha,everyday,244,16
010410c.cha,TD,244,16
010607b.cha,long,455,18
010607b.cha,everyday,455,18
010607b.cha,TD,455,18
010922a.cha,long,704,21
010922a.cha,everyday,704,21
010922a.cha,TD,704,21
011000b.cha,long,596,22
011000b.cha,everyday,596,22
011000b.cha,TD,596,22
011112b.cha,long,316,23
011112b.cha,everyday,316,23
011112b.cha,TD,316,23
010816.cha,long,705,20
010816.cha,everyday,705,20
010816.cha,TD,705,20
010802.cha,long,588,20
010802.cha,everyday,588,20
010802.cha,TD,588,20
010627.cha,long,560,18
010627.cha,everyday,560,18
010627.cha,TD,560,18
010410a.cha,long,407,16
010410a.cha,everyday,407,16
010410a.cha,TD,407,16
010502a.cha,long,482,17
010502a.cha,everyday,482,17
010502a.cha,TD,482,17
010607a.cha,long,216,18
010607a.cha,everyday,216,18
010607a.cha,TD,216,18
011000a.cha,long,428,22
011000a.cha,everyday,428,22
011000a.cha,TD,428,22
010922b.cha,long,515,21
010922b.cha,everyday,515,21
010922b.cha,TD,515,21
011112a.cha,long,295,23
011112a.cha,everyday,295,23
011112a.cha,TD,295,23
010626.cha,long,750,18
010626.cha,everyday,750,18
010626.cha,TD,750,18
010327b.cha,long,49,15
010327b.cha,everyday,49,15
010327b.cha,TD,49,15
010901a.cha,long,521,21
010901a.cha,everyday,521,21
010901a.cha,TD,521,21
011119.cha,long,788,23
011119.cha,everyday,788,23
011119.cha,TD,788,23
010327a.cha,long,48,15
010327a.cha,everyday,48,15
010327a.cha,TD,48,15
010901b.cha,long,470,21
010901b.cha,everyday,470,21
010901b.cha,TD,470,21
010600.cha,long,474,18
010600.cha,everyday,474,18
010600.cha,TD,474,18
010417.cha,long,373,16
010417.cha,everyday,373,16
010417.cha,TD,373,16
010424a.cha,long,418,16
010424a.cha,everyday,418,16
010424a.cha,TD,418,16
011106b.cha,long,288,23
011106b.cha,everyday,288,23
011106b.cha,TD,288,23
010916b.cha,long,601,21
010916b.cha,everyday,601,21
010916b.cha,TD,601,21
010412.cha,long,386,16
010412.cha,everyday,386,16
010412.cha,TD,386,16
010516b.cha,long,559,17
010516b.cha,everyday,559,17
010516b.cha,TD,559,17
010424b.cha,long,258,16
010424b.cha,everyday,258,16
010424b.cha,TD,258,16
011120.cha,long,472,23
011120.cha,everyday,472,23
011120.cha,TD,472,23
011106a.cha,long,878,23
011106a.cha,everyday,878,23
011106a.cha,TD,878,23
010916a.cha,long,748,21
010916a.cha,everyday,748,21
010916a.cha,TD,748,21
010516a.cha,long,551,17
010516a.cha,everyday,551,17
010516a.cha,TD,551,17
010614b.cha,long,442,18
010614b.cha,everyday,442,18
010614b.cha,TD,442,18
010514.cha,long,300,17
010514.cha,everyday,300,17
010514.cha,TD,300,17
010528.cha,long,594,17
010528.cha,everyday,594,17
010528.cha,TD,594,17
010614a.cha,long,452,18
010614a.cha,everyday,452,18
010614a.cha,TD,452,18
010822b.cha,long,697,20
010822b.cha,everyday,697,20
010822b.cha,TD,697,20
010506a.cha,long,185,17
010506a.cha,everyday,185,17
010506a.cha,TD,185,17
010402a.cha,long,110,16
010402a.cha,everyday,110,16
010402a.cha,TD,110,16
010822a.cha,long,533,20
010822a.cha,everyday,533,20
010822a.cha,TD,533,20
010506b.cha,long,337,17
010506b.cha,everyday,337,17
010506b.cha,TD,337,17
010402b.cha,long,120,16
010402b.cha,everyday,120,16
010402b.cha,TD,120,16
011015.cha,long,1281,22
011015.cha,toyplay,1281,22
011015.cha,TD,1281,22
010804.cha,long,1352,20
010804.cha,toyplay,1352,20
010804.cha,TD,1352,20
011121.cha,long,1159,23
011121.cha,toyplay,1159,23
011121.cha,TD,1159,23
010909.cha,long,1137,21
010909.cha,toyplay,1137,21
010909.cha,TD,1137,21
010705.cha,long,1407,19
010705.cha,toyplay,1407,19
010705.cha,TD,1407,19
011120.cha,long,1291,23
011120.cha,toyplay,1291,23
011120.cha,TD,1291,23
011020.cha,long,1187,22
011020.cha,toyplay,1187,22
011020.cha,TD,1187,22
010718.cha,long,837,19
010718.cha,toyplay,837,19
010718.cha,TD,837,19
010816.cha,long,896,20
010816.cha,toyplay,896,20
010816.cha,TD,896,20
011120.cha,long,720,23
011120.cha,toyplay,720,23
011120.cha,TD,720,23
011024.cha,long,665,22
011024.cha,toyplay,665,22
011024.cha,TD,665,22
010920.cha,long,850,21
010920.cha,toyplay,850,21
010920.cha,TD,850,21
5482DF.cha,long,159,18
5482DF.cha,preverbal,159,18
5482DF.cha,TD,159,18
7236FB.cha,long,160,18
7236FB.cha,preverbal,160,18
7236FB.cha,TD,160,18
6878SK.cha,long,334,18
6878SK.cha,preverbal,334,18
6878SK.cha,TD,334,18
7018NB.cha,long,354,18
7018NB.cha,preverbal,354,18
7018NB.cha,TD,354,18
6337NK.cha,long,259,18
6337NK.cha,preverbal,259,18
6337NK.cha,TD,259,18
5440JJ.cha,long,79,18
5440JJ.cha,preverbal,79,18
5440JJ.cha,TD,79,18
5923MW.cha,long,105,18
5923MW.cha,preverbal,105,18
5923MW.cha,TD,105,18
5733LE.cha,long,318,18
5733LE.cha,preverbal,318,18
5733LE.cha,TD,318,18
5694MC.cha,long,365,18
5694MC.cha,preverbal,365,18
5694MC.cha,TD,365,18
7120CB.cha,long,257,18
7120CB.cha,preverbal,257,18
7120CB.cha,TD,257,18
5543EF.cha,long,255,18
5543EF.cha,preverbal,255,18
5543EF.cha,TD,255,18
5244SE.cha,long,183,18
5244SE.cha,preverbal,183,18
5244SE.cha,TD,183,18
5859ME.cha,long,250,18
5859ME.cha,preverbal,250,18
5859ME.cha,TD,250,18
6626SW.cha,long,241,18
6626SW.cha,preverbal,241,18
6626SW.cha,TD,241,18
6043AM.cha,long,403,18
6043AM.cha,preverbal,403,18
6043AM.cha,TD,403,18
5563DB.cha,long,345,18
5563DB.cha,preverbal,345,18
5563DB.cha,TD,345,18
5878SC.cha,long,320,18
5878SC.cha,preverbal,320,18
5878SC.cha,TD,320,18
5777FC.cha,long,327,18
5777FC.cha,preverbal,327,18
5777FC.cha,TD,327,18
5244RE.cha,long,155,18
5244RE.cha,preverbal,155,18
5244RE.cha,TD,155,18
6630TM.cha,long,224,18
6630TM.cha,preverbal,224,18
6630TM.cha,TD,224,18
5928RL.cha,long,353,18
5928RL.cha,preverbal,353,18
5928RL.cha,TD,353,18
7534EM.cha,long,269,18
7534EM.cha,preverbal,269,18
7534EM.cha,TD,269,18
5949DL.cha,long,296,18
5949DL.cha,preverbal,296,18
5949DL.cha,TD,296,18
5707RT.cha,long,289,18
5707RT.cha,preverbal,289,18
5707RT.cha,TD,289,18
5965PC.cha,long,421,18
5965PC.cha,preverbal,421,18
5965PC.cha,TD,421,18
4269LP.cha,long,225,18
4269LP.cha,preverbal,225,18
4269LP.cha,TD,225,18
6691MW.cha,long,195,18
6691MW.cha,preverbal,195,18
6691MW.cha,TD,195,18
5057MS.cha,long,244,18
5057MS.cha,preverbal,244,18
5057MS.cha,TD,244,18
6826LD.cha,long,172,18
6826LD.cha,preverbal,172,18
6826LD.cha,TD,172,18
5266EC.cha,long,257,18
5266EC.cha,preverbal,257,18
5266EC.cha,TD,257,18
5609DW.cha,long,174,18
5609DW.cha,preverbal,174,18
5609DW.cha,TD,174,18
7553JT.cha,long,100,18
7553JT.cha,preverbal,100,18
7553JT.cha,TD,100,18
6314AK.cha,long,394,18
6314AK.cha,preverbal,394,18
6314AK.cha,TD,394,18
7061AS.cha,long,111,18
7061AS.cha,preverbal,111,18
7061AS.cha,TD,111,18
7099EH.cha,long,312,18
7099EH.cha,preverbal,312,18
7099EH.cha,TD,312,18
5661AP.cha,long,262,18
5661AP.cha,preverbal,262,18
5661AP.cha,TD,262,18
5794ES.cha,long,213,18
5794ES.cha,preverbal,213,18
5794ES.cha,TD,213,18
5550VS.cha,long,137,18
5550VS.cha,preverbal,137,18
5550VS.cha,TD,137,18
5820CP.cha,long,178,18
5820CP.cha,preverbal,178,18
5820CP.cha,TD,178,18
5013LA.cha,long,194,18
5013LA.cha,preverbal,194,18
5013LA.cha,TD,194,18
6598JM.cha,long,292,18
6598JM.cha,preverbal,292,18
6598JM.cha,TD,292,18
5593SH.cha,long,172,18
5593SH.cha,preverbal,172,18
5593SH.cha,TD,172,18
6510LC.cha,long,400,18
6510LC.cha,preverbal,400,18
6510LC.cha,TD,400,18
5196AV.cha,long,371,18
5196AV.cha,preverbal,371,18
5196AV.cha,TD,371,18
5303CW.cha,long,249,18
5303CW.cha,preverbal,249,18
5303CW.cha,TD,249,18
6757JC.cha,long,289,18
6757JC.cha,preverbal,289,18
6757JC.cha,TD,289,18
6047JC.cha,long,187,18
6047JC.cha,preverbal,187,18
6047JC.cha,TD,187,18
5623AT.cha,long,136,18
5623AT.cha,preverbal,136,18
5623AT.cha,TD,136,18
5630WS.cha,long,174,18
5630WS.cha,preverbal,174,18
5630WS.cha,TD,174,18
5936SR.cha,long,371,18
5936SR.cha,preverbal,371,18
5936SR.cha,TD,371,18
6825MT.cha,long,204,18
6825MT.cha,preverbal,204,18
6825MT.cha,TD,204,18
7814NB.cha,long,163,18
7814NB.cha,preverbal,163,18
7814NB.cha,TD,163,18
6878SK.cha,long,105,18
6878SK.cha,preverbal,105,18
6878SK.cha,TD,105,18
5694MC.cha,long,268,18
5694MC.cha,preverbal,268,18
5694MC.cha,TD,268,18
5543EF.cha,long,147,18
5543EF.cha,preverbal,147,18
5543EF.cha,TD,147,18
5859ME.cha,long,151,18
5859ME.cha,preverbal,151,18
5859ME.cha,TD,151,18
6043AM.cha,long,103,18
6043AM.cha,preverbal,103,18
6043AM.cha,TD,103,18
5563DB.cha,long,152,18
5563DB.cha,preverbal,152,18
5563DB.cha,TD,152,18
5777FC.cha,long,216,18
5777FC.cha,preverbal,216,18
5777FC.cha,TD,216,18
5244RE.cha,long,98,18
5244RE.cha,preverbal,98,18
5244RE.cha,TD,98,18
6630TM.cha,long,180,18
6630TM.cha,preverbal,180,18
6630TM.cha,TD,180,18
5928RL.cha,long,419,18
5928RL.cha,preverbal,419,18
5928RL.cha,TD,419,18
5949DL.cha,long,151,18
5949DL.cha,preverbal,151,18
5949DL.cha,TD,151,18
5965PC.cha,long,132,18
5965PC.cha,preverbal,132,18
5965PC.cha,TD,132,18
4269LP.cha,long,261,18
4269LP.cha,preverbal,261,18
4269LP.cha,TD,261,18
6691MW.cha,long,265,18
6691MW.cha,preverbal,265,18
6691MW.cha,TD,265,18
5057MS.cha,long,72,18
5057MS.cha,preverbal,72,18
5057MS.cha,TD,72,18
5266EC.cha,long,111,18
5266EC.cha,preverbal,111,18
5266EC.cha,TD,111,18
5609DW.cha,long,188,18
5609DW.cha,preverbal,188,18
5609DW.cha,TD,188,18
6314AK.cha,long,151,18
6314AK.cha,preverbal,151,18
6314AK.cha,TD,151,18
5550VS.cha,long,112,18
5550VS.cha,preverbal,112,18
5550VS.cha,TD,112,18
5820CP.cha,long,141,18
5820CP.cha,preverbal,141,18
5820CP.cha,TD,141,18
5013LA.cha,long,137,18
5013LA.cha,preverbal,137,18
5013LA.cha,TD,137,18
6598JM.cha,long,108,18
6598JM.cha,preverbal,108,18
6598JM.cha,TD,108,18
5593SH.cha,long,48,18
5593SH.cha,preverbal,48,18
5593SH.cha,TD,48,18
5630WS.cha,long,49,18
5630WS.cha,preverbal,49,18
5630WS.cha,TD,49,18
5936SR.cha,long,98,18
5936SR.cha,preverbal,98,18
5936SR.cha,TD,98,18
6825MT.cha,long,77,18
6825MT.cha,preverbal,77,18
6825MT.cha,TD,77,18
kay3.cha,cross,174,18
kay3.cha,preverbal,174,18
kay3.cha,TD,174,18
kay2.cha,cross,141,16
kay2.cha,preverbal,141,16
kay2.cha,TD,141,16
marie3.cha,cross,158,22
marie3.cha,preverbal,158,22
marie3.cha,TD,158,22
marie2.cha,cross,238,20
marie2.cha,preverbal,238,20
marie2.cha,TD,238,20
marie1.cha,cross,206,18
marie1.cha,preverbal,206,18
marie1.cha,TD,206,18
dale3.cha,cross,226,21
dale3.cha,preverbal,226,21
dale3.cha,TD,226,21
dale2.cha,cross,168,19
dale2.cha,preverbal,168,19
dale2.cha,TD,168,19
cindy2.cha,cross,195,22
cindy2.cha,preverbal,195,22
cindy2.cha,TD,195,22
alice3.cha,cross,149,17
alice3.cha,preverbal,149,17
alice3.cha,TD,149,17
anne2.cha,cross,173,20
anne2.cha,preverbal,173,20
anne2.cha,TD,173,20
anne1.cha,cross,138,17
anne1.cha,preverbal,138,17
anne1.cha,TD,138,17
lena2.cha,cross,165,22
lena2.cha,preverbal,165,22
lena2.cha,TD,165,22
amelia3.cha,cross,160,22
amelia3.cha,preverbal,160,22
amelia3.cha,TD,160,22
010900.cha,cross,535,21
010900.cha,preverbal,535,21
010900.cha,TD,535,21
011100.cha,cross,139,23
011100.cha,preverbal,139,23
011100.cha,TD,139,23
010600.cha,cross,371,18
010600.cha,preverbal,371,18
010600.cha,TD,371,18
010100.cha,cross,424,13
010100.cha,preverbal,424,13
010100.cha,TD,424,13
011000.cha,cross,311,22
011000.cha,preverbal,311,22
011000.cha,TD,311,22
010800.cha,cross,342,20
010800.cha,preverbal,342,20
010800.cha,TD,342,20
010600.cha,cross,305,18
010600.cha,preverbal,305,18
010600.cha,TD,305,18
010900.cha,cross,364,21
010900.cha,preverbal,364,21
010900.cha,TD,364,21
010700.cha,cross,251,19
010700.cha,preverbal,251,19
010700.cha,TD,251,19
010500.cha,cross,247,17
010500.cha,preverbal,247,17
010500.cha,TD,247,17
011000.cha,cross,476,22
011000.cha,preverbal,476,22
011000.cha,TD,476,22
010500.cha,cross,429,17
010500.cha,preverbal,429,17
010500.cha,TD,429,17
010100.cha,cross,334,13
010100.cha,preverbal,334,13
010100.cha,TD,334,13
010300.cha,cross,530,15
010300.cha,preverbal,530,15
010300.cha,TD,530,15
011000.cha,cross,246,22
011000.cha,preverbal,246,22
011000.cha,TD,246,22
010800.cha,cross,245,20
010800.cha,preverbal,245,20
010800.cha,TD,245,20
010500.cha,cross,267,17
010500.cha,preverbal,267,17
010500.cha,TD,267,17
011000.cha,cross,227,22
011000.cha,preverbal,227,22
011000.cha,TD,227,22
010700.cha,cross,298,19
010700.cha,preverbal,298,19
010700.cha,TD,298,19
010800.cha,cross,436,20
010800.cha,preverbal,436,20
010800.cha,TD,436,20
010600.cha,cross,432,18
010600.cha,preverbal,432,18
010600.cha,TD,432,18
amy.cha,cross,82,20
amy.cha,toyplay,82,20
amy.cha,TD,82,20
jim.cha,cross,106,20
jim.cha,toyplay,106,20
jim.cha,TD,106,20
ivy.cha,cross,68,20
ivy.cha,toyplay,68,20
ivy.cha,TD,68,20
steve.cha,cross,91,20
steve.cha,toyplay,91,20
steve.cha,TD,91,20
will.cha,cross,96,20
will.cha,toyplay,96,20
will.cha,TD,96,20
kathy.cha,cross,91,20
kathy.cha,toyplay,91,20
kathy.cha,TD,91,20
jane.cha,cross,62,20
jane.cha,toyplay,62,20
jane.cha,TD,62,20
tom.cha,cross,95,20
tom.cha,toyplay,95,20
tom.cha,TD,95,20
doug.cha,cross,60,20
doug.cha,toyplay,60,20
doug.cha,TD,60,20
vicki.cha,cross,11,20
vicki.cha,toyplay,11,20
vicki.cha,TD,11,20
olivia.cha,cross,133,20
olivia.cha,toyplay,133,20
olivia.cha,TD,133,20
sue.cha,cross,141,20
sue.cha,toyplay,141,20
sue.cha,TD,141,20
linda.cha,cross,118,20
linda.cha,toyplay,118,20
linda.cha,TD,118,20
ruth.cha,cross,150,20
ruth.cha,toyplay,150,20
ruth.cha,TD,150,20
paula.cha,cross,129,20
paula.cha,toyplay,129,20
paula.cha,TD,129,20
wanda.cha,cross,146,20
wanda.cha,toyplay,146,20
wanda.cha,TD,146,20
gloria.cha,cross,72,22
gloria.cha,toyplay,72,22
gloria.cha,TD,72,22
kent.cha,cross,85,20
kent.cha,toyplay,85,20
kent.cha,TD,85,20
nan.cha,cross,111,20
nan.cha,toyplay,111,20
nan.cha,TD,111,20
frank.cha,cross,118,20
frank.cha,toyplay,118,20
frank.cha,TD,118,20
pete.cha,cross,55,20
pete.cha,toyplay,55,20
pete.cha,TD,55,20
mandy.cha,cross,89,20
mandy.cha,toyplay,89,20
mandy.cha,TD,89,20
zeke.cha,cross,100,20
zeke.cha,toyplay,100,20
zeke.cha,TD,100,20
betty.cha,cross,91,20
betty.cha,toyplay,91,20
betty.cha,TD,91,20
chuck.cha,cross,104,20
chuck.cha,toyplay,104,20
chuck.cha,TD,104,20
ed.cha,cross,157,20
ed.cha,toyplay,157,20
ed.cha,TD,157,20
keith.cha,cross,131,20
keith.cha,toyplay,131,20
keith.cha,TD,131,20
hank.cha,cross,163,20
hank.cha,toyplay,163,20
hank.cha,TD,163,20
011006.cha,long,1183,22
011006.cha,toyplay,1183,22
011006.cha,TD,1183,22
010726.cha,long,827,19
010726.cha,toyplay,827,19
010726.cha,TD,827,19
010526.cha,long,690,17
010526.cha,toyplay,690,17
010526.cha,TD,690,17
010811.cha,long,722,20
010811.cha,toyplay,722,20
010811.cha,TD,722,20
011103.cha,long,1011,23
011103.cha,toyplay,1011,23
011103.cha,TD,1011,23
011117.cha,long,1052,23
011117.cha,toyplay,1052,23
011117.cha,TD,1052,23
010427.cha,long,576,16
010427.cha,toyplay,576,16
010427.cha,TD,576,16
010825.cha,long,766,20
010825.cha,toyplay,766,20
010825.cha,TD,766,20
